interaction_id,customer_id,product_id,interaction_date,interaction_type,rating,source
603,542,591,2025-04-27,view,4.0,Search
604,456,417,2025-07-28,view,2.0,Advertisement
605,1038,251,2025-01-26,view,5.0,Direct
606,764,560,2024-04-20,click,,Direct
607,476,458,2025-01-13,click,,Category
608,681,148,2025-10-07,wishlist,,Advertisement
609,347,213,2025-05-16,click,,Recommendation
610,826,485,2025-06-19,cart,1.0,Search
611,1011,259,2025-02-25,view,3.0,Recommendation
612,75,330,2025-12-06,click,4.0,Search
613,550,215,2025-07-29,cart,5.0,Category
614,1336,242,2024-11-25,click,5.0,Advertisement
615,1137,84,2024-04-17,view,,Direct
616,261,14,2024-06-14,click,,Recommendation
617,405,449,2024-04-26,view,4.0,Direct
618,350,538,2025-05-13,view,4.0,Direct
619,19,304,2024-04-30,view,2.0,Category
620,1071,331,2025-09-21,purchase,,Recommendation
621,595,536,2025-12-02,view,3.0,Advertisement
622,1239,258,2025-04-28,click,3.0,Recommendation
623,337,537,2025-04-30,view,4.0,Recommendation
624,308,482,2024-03-09,wishlist,,Category
625,1437,193,2024-07-23,click,5.0,Category
626,194,63,2025-10-01,click,,Search
627,718,573,2024-08-19,view,,Recommendation
628,563,292,2025-03-12,click,2.0,Category
629,1279,413,2024-09-17,click,1.0,Search
630,1214,157,2024-04-15,cart,2.0,Recommendation
631,539,578,2024-04-14,view,4.0,Category
632,1179,284,2025-09-22,click,5.0,Recommendation
633,345,3,2024-08-25,wishlist,,Advertisement
634,301,147,2024-06-17,click,,Category
635,160,54,2024-05-20,click,5.0,Direct
636,1362,484,2024-11-30,view,,Recommendation
637,1148,403,2025-01-21,cart,5.0,Category
638,639,535,2024-11-20,click,1.0,Recommendation
639,1298,285,2025-12-29,view,4.0,Advertisement
640,905,502,2025-12-12,cart,,Advertisement
641,892,357,2024-07-01,view,3.0,Direct
642,1373,355,2025-03-10,view,1.0,Direct
643,767,184,2024-01-11,view,3.0,Advertisement
644,400,6,2025-08-23,view,,Category
645,520,515,2024-01-14,click,,Category
646,1315,491,2025-02-11,view,2.0,Category
647,1281,59,2025-08-08,purchase,5.0,Advertisement
648,1295,466,2025-05-17,view,,Search
649,757,30,2025-09-19,purchase,,Recommendation
650,270,85,2025-03-05,purchase,,Search
651,909,64,2024-11-17,view,2.0,Recommendation
652,1342,18,2024-12-06,purchase,3.0,Recommendation
653,1202,376,2025-06-12,view,4.0,Direct
654,1368,63,2024-03-07,view,,Category
655,172,177,2025-03-30,view,1.0,Advertisement
656,839,178,2025-10-12,cart,,Category
657,561,575,2024-12-25,view,5.0,Advertisement
658,1427,89,2025-08-02,wishlist,,Search
659,186,187,2024-03-29,view,,Recommendation
660,22,223,2025-10-15,view,,Recommendation
661,631,196,2024-05-15,view,4.0,Category
662,365,286,2024-05-23,click,4.0,Recommendation
663,386,280,2024-07-23,view,2.0,Category
664,1429,451,2024-09-27,view,3.0,Advertisement
665,745,358,2025-10-19,click,,Search
666,1199,395,2024-06-08,click,1.0,Direct
667,711,296,2024-07-31,view,2.0,Search
668,1052,216,2024-09-21,view,2.0,Search
669,237,530,2025-11-05,click,5.0,Recommendation
670,957,331,2025-01-16,click,,Category
671,1437,108,2025-10-06,view,,Recommendation
672,864,487,2024-12-08,view,,Recommendation
673,734,314,2024-06-15,click,,Search
674,900,468,2025-08-30,click,4.0,Direct
675,970,250,2024-09-15,cart,3.0,Direct
676,1390,411,2024-11-03,view,1.0,Advertisement
677,221,432,2025-03-12,cart,4.0,Advertisement
678,59,168,2025-06-08,view,2.0,Advertisement
679,1429,537,2024-07-22,wishlist,,Recommendation
680,1359,342,2024-02-25,wishlist,2.0,Recommendation
681,709,470,2025-02-09,view,,Recommendation
682,411,177,2024-11-04,view,,Recommendation
683,417,448,2024-04-02,cart,,Advertisement
684,767,6,2025-05-03,view,,Direct
685,1127,404,2025-12-16,view,5.0,Direct
686,950,249,2024-04-08,view,3.0,Recommendation
687,819,335,2024-10-16,cart,4.0,Advertisement
688,807,547,2024-03-14,view,,Recommendation
689,1247,183,2024-08-28,view,3.0,Advertisement
690,4,408,2024-03-20,click,,Direct
691,385,46,2024-08-04,view,,Category
692,787,185,2025-03-11,view,2.0,Direct
693,1383,493,2024-02-05,view,4.0,Recommendation
694,335,408,2025-11-29,click,,Direct
695,170,355,2025-12-03,cart,4.0,Search
696,330,327,2024-05-11,click,4.0,Direct
697,24,498,2025-10-31,wishlist,4.0,Direct
698,112,311,2025-03-11,view,,Advertisement
699,923,515,2025-01-16,cart,3.0,Advertisement
700,748,115,2024-07-02,wishlist,4.0,Search
701,308,8,2024-12-11,wishlist,2.0,Recommendation
702,1055,466,2025-03-21,view,2.0,Search
703,249,502,2025-04-16,view,3.0,Category
704,872,346,2025-11-22,view,,Advertisement
705,548,184,2024-10-27,view,,Direct
706,665,305,2025-10-13,view,,Category
707,1499,38,2025-06-28,cart,1.0,Recommendation
708,173,548,2024-04-06,view,,Direct
709,883,282,2024-12-19,wishlist,1.0,Advertisement
710,1166,470,2024-02-11,view,3.0,Search
711,301,104,2025-01-26,click,,Category
712,1305,310,2025-03-08,view,,Category
713,1478,82,2025-03-19,wishlist,1.0,Advertisement
714,535,311,2025-09-22,click,1.0,Search
715,767,588,2025-04-29,view,4.0,Category
716,1411,191,2024-10-10,click,,Advertisement
717,817,186,2025-11-25,view,,Direct
718,425,20,2025-02-28,click,2.0,Category
719,948,326,2024-04-09,view,,Category
720,453,66,2025-09-18,view,5.0,Advertisement
721,862,337,2025-07-08,view,,Category
722,698,328,2024-12-20,purchase,,Direct
723,1022,216,2025-06-29,click,4.0,Category
724,826,34,2025-11-07,purchase,,Direct
725,1150,354,2024-03-26,view,3.0,Category
726,598,323,2025-04-07,click,,Recommendation
727,1280,599,2024-06-19,click,4.0,Direct
728,48,291,2025-07-23,cart,1.0,Direct
729,1101,135,2025-01-22,click,,Search
730,811,224,2024-08-04,wishlist,2.0,Recommendation
731,326,411,2025-07-17,view,1.0,Direct
732,1228,286,2024-11-23,cart,,Category
733,1029,549,2025-06-29,view,4.0,Direct
734,951,294,2025-04-05,view,,Direct
735,591,4,2025-06-29,purchase,5.0,Recommendation
736,1400,101,2025-01-27,click,4.0,Direct
737,841,194,2025-10-13,view,1.0,Recommendation
738,1249,516,2024-03-23,click,4.0,Search
739,666,256,2024-06-19,click,5.0,Search
740,759,24,2025-09-07,purchase,4.0,Advertisement
741,1048,198,2024-06-14,click,1.0,Recommendation
742,968,205,2024-11-26,view,,Search
743,424,592,2025-04-17,click,5.0,Recommendation
744,363,473,2025-05-27,click,3.0,Recommendation
745,502,474,2024-03-12,view,,Direct
746,1065,482,2025-01-29,view,4.0,Category
747,1467,551,2024-05-03,cart,,Direct
748,985,62,2024-10-26,cart,,Category
749,819,524,2025-10-06,click,4.0,Search
750,213,150,2024-09-25,cart,,Recommendation
751,751,423,2025-11-03,view,1.0,Direct
752,431,271,2024-04-09,view,,Direct
753,1453,504,2024-09-07,cart,3.0,Category
754,1412,456,2024-12-04,cart,2.0,Advertisement
755,564,37,2024-05-23,view,2.0,Search
756,453,380,2025-07-31,view,2.0,Category
757,1467,163,2025-08-04,click,5.0,Direct
758,1379,302,2024-06-07,cart,,Recommendation
759,1245,300,2025-01-28,view,1.0,Search
760,434,598,2024-11-06,view,,Category
761,746,521,2025-06-13,view,,Category
762,1319,160,2025-08-24,purchase,3.0,Advertisement
763,767,388,2025-05-11,click,5.0,Recommendation
764,992,389,2024-01-15,click,,Category
765,461,317,2024-07-30,view,2.0,Advertisement
766,1493,123,2025-10-27,view,5.0,Direct
767,1167,13,2025-06-20,purchase,1.0,Category
768,1361,34,2025-02-12,click,3.0,Advertisement
769,138,278,2025-07-20,wishlist,,Search
770,915,581,2025-06-19,view,2.0,Recommendation
771,1413,251,2024-08-21,click,5.0,Recommendation
772,83,273,2025-07-19,view,1.0,Search
773,272,536,2024-11-06,view,1.0,Recommendation
774,1200,596,2025-05-03,click,,Category
775,1299,75,2024-07-20,click,5.0,Search
776,975,203,2024-04-12,click,1.0,Advertisement
777,998,308,2025-08-05,view,4.0,Search
778,1475,454,2025-10-20,view,5.0,Search
779,516,417,2025-09-07,view,,Category
780,1039,495,2025-06-10,view,2.0,Category
781,1090,255,2024-12-15,view,2.0,Direct
782,229,187,2025-05-14,view,5.0,Direct
783,335,184,2024-03-08,cart,2.0,Search
784,908,351,2025-10-15,click,,Recommendation
785,223,238,2024-08-06,view,2.0,Category
786,1087,484,2024-04-15,click,1.0,Advertisement
787,1377,159,2024-11-27,view,4.0,Recommendation
788,324,161,2024-11-29,wishlist,5.0,Advertisement
789,854,276,2024-08-22,wishlist,5.0,Category
790,760,149,2024-11-09,view,3.0,Category
791,922,316,2025-03-11,click,4.0,Search
792,828,57,2025-02-22,view,,Direct
793,562,20,2025-12-22,view,2.0,Category
794,765,25,2024-11-25,view,4.0,Category
795,1143,574,2024-07-23,cart,5.0,Category
796,219,77,2024-09-05,view,5.0,Advertisement
797,963,48,2025-11-06,view,5.0,Recommendation
798,574,385,2024-03-01,view,3.0,Category
799,1102,379,2025-03-24,wishlist,,Direct
800,276,76,2024-11-28,wishlist,4.0,Recommendation
801,309,307,2025-08-10,view,,Direct
802,503,336,2025-08-09,click,2.0,Advertisement
803,1088,299,2025-12-07,view,,Category
804,740,457,2024-08-07,view,5.0,Recommendation
805,944,371,2024-12-07,view,2.0,Category
806,1237,24,2024-05-23,view,4.0,Direct
807,812,499,2024-02-19,purchase,,Advertisement
808,765,17,2025-08-02,view,,Advertisement
809,670,552,2025-05-18,view,3.0,Search
810,155,579,2024-04-04,wishlist,,Advertisement
811,325,526,2024-03-30,click,5.0,Advertisement
812,1332,196,2024-03-15,cart,4.0,Category
813,954,463,2024-06-04,click,,Recommendation
814,1327,590,2024-12-13,click,4.0,Search
815,823,589,2024-10-27,view,4.0,Search
816,18,231,2024-11-26,view,2.0,Recommendation
817,1197,335,2025-06-29,click,1.0,Advertisement
818,727,591,2024-06-05,view,,Recommendation
819,632,186,2024-04-13,view,,Recommendation
820,1107,357,2024-03-11,view,3.0,Recommendation
821,1348,214,2024-07-25,view,4.0,Category
822,478,223,2024-12-29,view,5.0,Search
823,769,27,2025-03-30,purchase,1.0,Direct
824,101,458,2025-03-25,view,1.0,Direct
825,1209,128,2024-04-05,wishlist,,Recommendation
826,430,124,2025-05-15,cart,3.0,Category
827,851,196,2024-08-03,wishlist,3.0,Direct
828,523,521,2024-04-24,wishlist,,Search
829,779,431,2025-02-13,wishlist,,Category
830,739,318,2024-03-07,view,2.0,Recommendation
831,1437,87,2025-10-28,click,4.0,Direct
832,33,282,2025-10-24,purchase,,Recommendation
833,510,182,2025-08-01,view,,Recommendation
834,1424,482,2024-02-09,view,1.0,Category
835,762,425,2024-06-10,view,,Advertisement
836,311,186,2025-01-08,purchase,,Recommendation
837,62,510,2024-07-27,view,3.0,Category
838,1274,329,2024-01-30,cart,3.0,Search
839,964,36,2024-05-27,purchase,,Advertisement
840,773,538,2024-06-22,view,,Category
841,457,95,2025-03-05,wishlist,,Direct
842,952,426,2025-07-03,view,,Category
843,976,481,2024-09-20,view,3.0,Advertisement
844,1369,99,2025-05-04,click,1.0,Recommendation
845,450,528,2024-05-12,cart,,Recommendation
846,1351,85,2024-04-07,cart,2.0,Advertisement
847,216,256,2024-08-19,view,2.0,Category
848,1456,474,2025-11-15,click,2.0,Recommendation
849,672,433,2025-01-18,click,,Direct
850,1295,50,2024-07-21,wishlist,,Recommendation
851,1300,35,2024-08-31,view,3.0,Search
852,1172,493,2025-05-10,purchase,1.0,Advertisement
853,831,463,2024-08-07,click,2.0,Advertisement
854,901,121,2024-10-13,click,3.0,Category
855,382,262,2024-12-15,cart,5.0,Advertisement
856,935,99,2025-11-15,purchase,2.0,Search
857,749,437,2025-10-19,view,,Search
858,466,469,2024-04-23,view,2.0,Recommendation
859,712,315,2025-04-08,view,,Advertisement
860,374,408,2025-06-07,view,1.0,Search
861,407,363,2025-06-22,click,,Advertisement
862,1087,538,2024-02-18,cart,3.0,Advertisement
863,472,544,2024-06-19,view,,Recommendation
864,1301,232,2024-06-04,click,4.0,Recommendation
865,571,51,2025-02-14,view,4.0,Direct
866,959,330,2024-05-19,cart,2.0,Search
867,154,258,2025-12-26,click,2.0,Recommendation
868,1256,69,2024-03-01,cart,,Recommendation
869,985,165,2024-09-05,view,,Direct
870,801,199,2024-09-11,purchase,,Recommendation
871,566,144,2025-02-15,view,,Recommendation
872,909,146,2025-11-19,view,3.0,Search
873,1305,121,2025-06-17,view,,Advertisement
874,965,238,2025-11-07,view,,Advertisement
875,1250,466,2024-06-06,view,3.0,Category
876,84,391,2024-09-18,view,5.0,Direct
877,1199,173,2025-12-27,click,5.0,Category
878,461,536,2024-04-15,view,3.0,Recommendation
879,1362,507,2025-12-19,wishlist,4.0,Search
880,1307,108,2024-10-13,purchase,2.0,Category
881,1312,521,2024-12-02,view,2.0,Category
882,171,14,2024-04-13,cart,5.0,Recommendation
883,1200,507,2024-08-14,click,2.0,Search
884,1452,500,2025-07-28,click,4.0,Advertisement
885,1063,392,2024-02-13,click,,Advertisement
886,195,121,2024-09-01,view,4.0,Direct
887,1472,41,2024-12-21,click,5.0,Direct
888,1175,536,2024-02-08,wishlist,4.0,Search
889,443,581,2024-07-04,view,3.0,Search
890,599,423,2024-01-30,cart,2.0,Category
891,1399,353,2024-12-26,wishlist,1.0,Category
892,914,49,2024-11-28,click,2.0,Recommendation
893,429,572,2025-07-14,click,4.0,Category
894,353,512,2024-04-01,view,1.0,Category
895,627,104,2024-04-02,click,3.0,Advertisement
896,1019,191,2025-01-26,view,5.0,Category
897,691,449,2025-01-05,cart,,Category
898,33,115,2024-07-13,click,2.0,Advertisement
899,1103,183,2025-02-11,click,,Recommendation
900,192,93,2025-12-29,click,4.0,Category
901,299,349,2025-06-29,view,,Direct
902,213,301,2025-09-20,click,,Category
903,461,454,2024-02-11,view,,Category
904,54,507,2024-08-17,purchase,1.0,Recommendation
905,463,451,2025-10-25,cart,,Search
906,608,250,2024-01-22,purchase,5.0,Direct
907,849,570,2025-07-18,wishlist,1.0,Direct
908,382,532,2025-08-17,view,4.0,Category
909,1448,373,2024-09-26,view,3.0,Recommendation
910,656,554,2024-12-31,view,,Category
911,1439,253,2025-07-05,click,,Advertisement
912,1451,488,2025-07-02,view,1.0,Category
913,1470,568,2024-08-17,click,,Direct
914,1268,449,2025-05-24,click,,Recommendation
915,46,574,2025-04-04,click,,Category
916,977,152,2024-03-06,click,,Category
917,1167,259,2024-01-29,cart,5.0,Direct
918,1443,137,2025-02-09,view,5.0,Category
919,1103,312,2024-12-04,view,4.0,Recommendation
920,1106,323,2024-01-07,wishlist,,Category
921,1204,123,2024-03-13,click,4.0,Recommendation
922,399,255,2025-09-07,cart,,Recommendation
923,61,507,2024-05-02,view,,Direct
924,1176,397,2025-02-21,view,5.0,Recommendation
925,704,188,2024-04-08,view,,Direct
926,517,512,2024-04-02,view,4.0,Recommendation
927,465,360,2025-10-24,click,3.0,Direct
928,193,537,2024-09-20,view,,Advertisement
929,122,383,2024-04-07,view,,Search
930,670,394,2024-11-09,view,3.0,Search
931,354,194,2025-10-13,click,,Advertisement
932,448,354,2024-04-09,purchase,,Advertisement
933,767,588,2024-06-30,purchase,,Advertisement
934,305,456,2024-02-01,click,,Category
935,597,111,2024-12-23,click,,Search
936,1020,198,2025-09-09,view,3.0,Direct
937,1349,562,2025-02-02,cart,,Advertisement
938,135,347,2024-09-09,view,1.0,Direct
939,386,414,2024-02-12,view,5.0,Advertisement
940,203,533,2024-04-03,click,3.0,Advertisement
941,1154,589,2025-12-20,click,4.0,Advertisement
942,1318,206,2024-10-16,view,5.0,Recommendation
943,600,437,2025-02-17,view,,Direct
944,49,504,2024-04-16,view,5.0,Advertisement
945,797,314,2025-05-24,wishlist,2.0,Search
946,1081,43,2024-07-11,wishlist,2.0,Advertisement
947,1170,556,2024-06-26,click,,Advertisement
948,58,49,2024-11-06,view,3.0,Advertisement
949,108,445,2025-06-04,click,,Advertisement
950,760,46,2024-08-07,view,,Recommendation
951,1460,328,2024-03-15,cart,5.0,Recommendation
952,1170,16,2024-02-16,wishlist,1.0,Search
953,595,5,2024-09-03,click,3.0,Recommendation
954,799,234,2025-01-15,purchase,4.0,Search
955,320,146,2025-09-05,view,2.0,Direct
956,1394,585,2025-12-28,purchase,2.0,Recommendation
957,1339,280,2025-02-23,click,4.0,Direct
958,773,285,2024-07-13,cart,5.0,Category
959,1230,11,2025-10-03,click,,Direct
960,264,229,2024-03-13,click,,Recommendation
961,1001,69,2024-07-06,click,,Category
962,1395,408,2024-10-18,click,2.0,Advertisement
963,536,112,2024-05-02,view,1.0,Search
964,1137,510,2024-07-24,view,,Direct
965,981,112,2024-04-24,view,4.0,Recommendation
966,172,70,2024-09-04,view,3.0,Direct
967,293,453,2025-09-03,cart,1.0,Recommendation
968,1485,326,2024-02-14,click,,Category
969,514,180,2024-12-24,click,,Direct
970,779,157,2024-10-25,click,1.0,Recommendation
971,1285,200,2024-12-09,click,5.0,Search
972,903,72,2024-09-08,click,2.0,Advertisement
973,330,147,2025-07-14,wishlist,,Search
974,1403,67,2025-02-23,click,,Advertisement
975,1476,174,2024-11-25,view,,Search
976,1402,240,2024-01-07,view,,Direct
977,1162,123,2024-08-17,cart,,Advertisement
978,1118,76,2024-01-21,click,5.0,Advertisement
979,1321,396,2024-10-16,click,4.0,Direct
980,487,503,2025-09-19,view,5.0,Direct
981,314,466,2025-07-03,purchase,1.0,Recommendation
982,588,179,2025-02-01,wishlist,,Category
983,43,443,2024-11-03,view,5.0,Direct
984,1456,555,2024-08-20,wishlist,,Category
985,427,416,2025-03-07,purchase,5.0,Direct
986,910,398,2025-04-19,view,3.0,Direct
987,273,543,2024-07-29,view,1.0,Advertisement
988,399,373,2025-04-19,click,4.0,Category
989,1319,315,2024-08-06,view,5.0,Search
990,1112,464,2024-11-03,purchase,4.0,Search
991,409,223,2024-12-11,click,,Direct
992,1060,443,2024-07-03,wishlist,,Recommendation
993,791,582,2025-11-14,view,,Direct
994,1178,203,2024-06-03,view,5.0,Recommendation
995,268,499,2024-11-19,click,,Search
996,134,88,2024-01-22,view,,Category
997,185,321,2024-12-31,view,,Recommendation
998,630,68,2025-01-06,click,3.0,Advertisement
999,915,487,2024-12-12,cart,2.0,Category
1000,208,576,2024-06-12,purchase,,Recommendation
1001,851,122,2025-06-29,purchase,4.0,Recommendation
1002,1151,566,2025-10-05,click,2.0,Recommendation
1003,233,151,2025-03-31,view,,Recommendation
1004,781,485,2025-01-23,click,,Advertisement
1005,1410,372,2025-03-27,click,,Direct
1006,41,504,2025-11-18,click,3.0,Search
1007,758,71,2024-06-30,view,2.0,Direct
1008,307,114,2025-11-15,view,3.0,Category
1009,1457,86,2024-12-29,click,5.0,Search
1010,1274,428,2024-06-22,view,2.0,Recommendation
1011,1052,287,2025-06-16,purchase,,Direct
1012,653,171,2024-02-23,click,2.0,Category
1013,920,444,2024-12-11,view,5.0,Search
1014,682,565,2024-02-02,view,,Advertisement
1015,40,310,2025-01-24,view,5.0,Direct
1016,796,37,2025-12-12,click,4.0,Category
1017,752,525,2025-03-10,view,3.0,Recommendation
1018,710,268,2025-07-19,view,2.0,Category
1019,171,461,2025-11-18,view,3.0,Advertisement
1020,233,24,2024-05-11,cart,,Recommendation
1021,153,182,2025-01-17,view,1.0,Search
1022,155,10,2024-01-14,cart,3.0,Advertisement
1023,145,160,2025-08-19,click,5.0,Category
1024,1362,109,2025-09-19,view,,Recommendation
1025,167,191,2024-04-03,cart,,Search
1026,887,239,2024-08-03,view,,Direct
1027,657,543,2024-07-16,click,1.0,Direct
1028,1240,191,2025-04-25,view,,Direct
1029,379,520,2024-01-07,view,1.0,Category
1030,295,556,2025-08-12,wishlist,,Search
1031,386,192,2024-11-25,cart,1.0,Recommendation
1032,809,304,2025-09-07,view,2.0,Recommendation
1033,874,257,2024-12-19,cart,,Category
1034,577,166,2024-03-07,view,5.0,Category
1035,124,441,2024-03-22,click,5.0,Search
1036,1382,91,2024-11-22,click,3.0,Advertisement
1037,1389,68,2025-08-05,view,3.0,Direct
1038,734,492,2025-01-14,click,5.0,Category
1039,1119,195,2024-08-21,click,,Category
1040,840,477,2025-04-17,view,4.0,Direct
1041,952,464,2024-06-05,view,4.0,Direct
1042,51,143,2024-11-20,view,,Direct
1043,749,15,2025-03-20,cart,,Recommendation
1044,1215,189,2024-08-10,view,4.0,Direct
1045,307,278,2024-12-11,view,5.0,Direct
1046,325,311,2025-07-16,view,1.0,Direct
1047,1243,512,2025-03-19,view,,Direct
1048,1364,62,2024-12-27,wishlist,,Category
1049,1446,489,2025-09-14,view,1.0,Advertisement
1050,1013,222,2025-03-02,click,2.0,Recommendation
1051,694,319,2025-12-01,click,,Advertisement
1052,266,543,2024-10-15,view,3.0,Recommendation
1053,757,579,2025-04-29,view,5.0,Category
1054,855,253,2024-08-02,wishlist,1.0,Category
1055,1299,488,2024-10-14,click,3.0,Recommendation
1056,261,330,2025-10-09,click,1.0,Advertisement
1057,1249,243,2024-09-12,click,5.0,Search
1058,642,524,2024-04-07,view,,Advertisement
1059,659,84,2025-06-25,click,2.0,Search
1060,921,399,2024-07-16,cart,2.0,Recommendation
1061,746,61,2025-04-30,view,,Category
